date,roll_mean_staff_short_perc,mean_mort_rate,roll_mean_admiss,skewness
Sep 25,0.173122449150224,0.137746806039489,224,0.410421111681306
Sep 26,0.173122449150224,0.164550898203593,215.714285714286,0.42084888763033
Sep 27,0.172040198067973,0.193170731707317,219.285714285714,0.431490456735174
Sep 28,0.172040198067973,0.213218390804598,237.714285714286,0.448496496470942
Sep 29,0.170454635036627,0.219736438859945,199.285714285714,0.458894168708537
Sep 30,0.168863856337415,0.220616838010558,249.857142857143,0.457271070320902
Oct 01,0.167267861970336,0.219715956558062,251.285714285714,0.461068379022195
Oct 02,0.164806066737456,0.219573400250941,231.428571428571,0.445346325331724
Oct 03,0.164075873236179,0.231623652401176,221.571428571429,0.45830032921361
Oct 04,0.161019133538218,0.237560192616372,225.714285714286,0.454094783616912
